name,url
Chez Fifi Et Dadé,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27280093-Reviews-Chez_Fifi_Et_Dade-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Mamie Couscous,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32712707-Reviews-Mamie_Couscous-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Yalla Eat,https://www.tripadvisor.fr/Restaurant_Review-g187265-d30951100-Reviews-Yalla_Eat-Lyon_Rhone_Auvergne_Rhone_Alpes.html
CHËF - berliner kebap | LUMIÈRE,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25986222-Reviews-CHEF_berliner_kebap_LUMIERE-Lyon_Rhone_Auvergne_Rhone_Alpes.html
PAUL COMBI STORE,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23598175-Reviews-Paul_Combi_Store-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Kebab Du Vieux Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27275787-Reviews-Le_Kebab_Du_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Taco's Factory Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27378311-Reviews-Taco_s_Factory_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le City | Restaurant Italien Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26640672-Reviews-Le_City_Restaurant_Italien_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Testpippo Resto Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23409193-Reviews-Testpippo_Resto_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Restaurant du Maghreb,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26435014-Reviews-Restaurant_du_Maghreb-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boucherie Traiteur Du 3ème Michel Rechagneux,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27356519-Reviews-Boucherie_Traiteur_Du_3eme_Michel_Rechagneux-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Sushi Ramen Poké,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24161458-Reviews-Sushi_Ramen_Poke-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Bouchon Lyonnais,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25088791-Reviews-Le_Bouchon_Lyonnais-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Cinq Saveurs 食之味-兰州牛肉面,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32762761-Reviews-Cinq_Saveurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Minute Asia,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27278273-Reviews-Minute_Asia-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Ephemera Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23600901-Reviews-Ephemera_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Pub & Tapas & Moove,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27379910-Reviews-Pub_Tapas_Moove-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Amélie Crêpe,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259103-Reviews-Amelie_Crepe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Marché Presqu'île,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27275671-Reviews-Marche_Presqu_ile-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Yaafa Jean Macé,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25273877-Reviews-Yaafa_Jean_Mace-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Prince,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27202270-Reviews-Le_Prince-Lyon_Rhone_Auvergne_Rhone_Alpes.html
PAUL,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23366006-Reviews-Paul-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Kebab Valmy,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27250918-Reviews-Kebab_Valmy-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Fresco By Único Artisan Glacier,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290101-Reviews-Fresco_By_Unico_Artisan_Glacier-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Kumpir'land,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27280100-Reviews-Kumpir_land-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bouchon Lyonnais,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26328930-Reviews-Bouchon_Lyonnais-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bánh Mì Kitchen,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21287727-Reviews-Banh_Mi_Kitchen-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Piadineria,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32700439-Reviews-La_Piadineria-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Papa John's Pizza,https://www.tripadvisor.fr/Restaurant_Review-g187265-d22954529-Reviews-Papa_John_s_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html
takumi,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25432904-Reviews-Takumi-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Cappello Rosso,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27270717-Reviews-Cappello_Rosso-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chaud Resto,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27251259-Reviews-Chaud_Resto-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Look Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27284877-Reviews-Look_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boulangerie Pâtisserie Lafayette,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371884-Reviews-Boulangerie_Patisserie_Lafayette-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Pizza Hut,https://www.tripadvisor.fr/Restaurant_Review-g187265-d11737291-Reviews-Pizza_Hut-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Shinzō Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290376-Reviews-Shinzo_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Thaione'sushi,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27694925-Reviews-Thaione_sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Eat Salad,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259110-Reviews-Eat_Salad-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boucherie Du Bon Lait,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290738-Reviews-Boucherie_Du_Bon_Lait-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boulangerie Paneterra,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290767-Reviews-Boulangerie_Paneterra-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Flor,https://www.tripadvisor.fr/Restaurant_Review-g187265-d4742879-Reviews-Le_Flor-Lyon_Rhone_Auvergne_Rhone_Alpes.html
GardenLab,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26135579-Reviews-GardenLab-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Class'croute,https://www.tripadvisor.fr/Restaurant_Review-g187265-d16774793-Reviews-Class_croute-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Pizza Story,https://www.tripadvisor.fr/Restaurant_Review-g187265-d19565364-Reviews-Pizza_Story-Lyon_Rhone_Auvergne_Rhone_Alpes.html
U Express Croix Rousse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27291622-Reviews-U_Express_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Petit Casino,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27275629-Reviews-Le_Petit_Casino-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Dolci Caffè,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27201562-Reviews-Dolci_Caffe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Saveurs des Palmeraies,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26831409-Reviews-Saveurs_des_Palmeraies-Lyon_Rhone_Auvergne_Rhone_Alpes.html
"Bar Le Florian, Cocktails & Spirits",https://www.tripadvisor.fr/Restaurant_Review-g187265-d27863938-Reviews-Bar_Le_Florian_Cocktails_Spirits-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chamas Tacos Lyon 9,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17230744-Reviews-Chamas_Tacos_Lyon_9-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Kokuni Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d29014652-Reviews-Kokuni_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Au Petit Poisson Rouge,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371319-Reviews-Au_Petit_Poisson_Rouge-Lyon_Rhone_Auvergne_Rhone_Alpes.html
El Ghoul Brahim,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27212228-Reviews-El_Ghoul_Brahim-Lyon_Rhone_Auvergne_Rhone_Alpes.html
McDonald's,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21400057-Reviews-McDonald_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Clipper,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259056-Reviews-Le_Clipper-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Pizza Hut,https://www.tripadvisor.fr/Restaurant_Review-g187265-d16826495-Reviews-Pizza_Hut-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Cueillette,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32711299-Reviews-Cueillette-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Sushi Shop,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26871482-Reviews-Sushi_Shop-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Caprice Pizza,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17494191-Reviews-Caprice_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bar Bo Bun Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32813421-Reviews-Bar_Bo_Bun_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Maharaja Tandoori Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27274981-Reviews-Maharaja_Tandoori_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bodhi Restaurant And Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28629608-Reviews-Bodhi_Restaurant_And_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Mayamak,https://www.tripadvisor.fr/Restaurant_Review-g187265-d10151770-Reviews-Mayamak-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Amigo Pizza,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27201964-Reviews-Amigo_Pizza-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Taverne Du Perroquet Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27873236-Reviews-La_Taverne_Du_Perroquet_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Restaurant Tanit Lyon 7,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27525757-Reviews-Restaurant_Tanit_Lyon_7-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boulangerie Pâtisserie Jacquier,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27243275-Reviews-Boulangerie_Patisserie_Jacquier-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Black Burger,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21261447-Reviews-Black_Burger-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Ramen Djizan Chevreul,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27202093-Reviews-Ramen_Djizan_Chevreul-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Suzette Crêperie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28663413-Reviews-Suzette_Creperie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
L'idole Des Jeunes,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27277976-Reviews-L_idole_Des_Jeunes-Lyon_Rhone_Auvergne_Rhone_Alpes.html
"88 Rue Marius Berliet, Lyon",https://www.tripadvisor.fr/Restaurant_Review-g187265-d21319591-Reviews-88_Rue_Marius_Berliet_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Miam Sandwicherie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28662613-Reviews-Miam_Sandwicherie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Bâton Rouge,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27274928-Reviews-Le_Baton_Rouge-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Yumcha,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23631990-Reviews-Yumcha-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Woko,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27291733-Reviews-Woko-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Speed Apero Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d19903777-Reviews-Speed_Apero_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Jour,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27271825-Reviews-Jour-Lyon_Rhone_Auvergne_Rhone_Alpes.html
People's Kitchen,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28666810-Reviews-People_s_Kitchen-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Fondue9,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23774369-Reviews-Fondue9-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Gustave,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259351-Reviews-Gustave-Lyon_Rhone_Auvergne_Rhone_Alpes.html
South Food,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27279572-Reviews-South_Food-Lyon_Rhone_Auvergne_Rhone_Alpes.html
TERREAUX GOURMAND,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7052741-Reviews-TERREAUX_GOURMAND-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boucherie Jeandel,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27277885-Reviews-Boucherie_Jeandel-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Les Valseuses,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371989-Reviews-Les_Valseuses-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Quartier,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25398574-Reviews-Quartier-Lyon_Rhone_Auvergne_Rhone_Alpes.html
PAUL,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25430423-Reviews-PAUL-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Maison Georgienne,https://www.tripadvisor.fr/Restaurant_Review-g187265-d30832744-Reviews-La_Maison_Georgienne-Lyon_Rhone_Auvergne_Rhone_Alpes.html
O Divin Plaisir,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27270796-Reviews-O_Divin_Plaisir-Lyon_Rhone_Auvergne_Rhone_Alpes.html
El Monumental,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27278088-Reviews-El_Monumental-Lyon_Rhone_Auvergne_Rhone_Alpes.html
L'absinthe,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290020-Reviews-L_absinthe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
L’Epicureuil,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24973521-Reviews-L_Epicureuil-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Restaurant Cirta,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28652188-Reviews-Restaurant_Cirta-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Hippopotamus,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28013445-Reviews-Hippopotamus-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Mcdonald's,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23610308-Reviews-Mcdonald_s-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Cave Des Lumières,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27201954-Reviews-Cave_Des_Lumieres-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Waffle Factory La Part Dieu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d21280432-Reviews-Waffle_Factory_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Casa Paola Morreale,https://www.tripadvisor.fr/Restaurant_Review-g187265-d31632350-Reviews-Casa_Paola_Morreale-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Subway France,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27278066-Reviews-Subway_France-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Moroccodreamlyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371517-Reviews-Moroccodreamlyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Cafe D'algerie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27271463-Reviews-Le_Cafe_D_algerie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Infinity Lounge Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28652293-Reviews-Infinity_Lounge_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Ato Sushi Part Dieu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d17205790-Reviews-Ato_Sushi_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Jean Macé Tandoori,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28015752-Reviews-Jean_Mace_Tandoori-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Faucon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d25423821-Reviews-FAUCON-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Espit Chupitos Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27271085-Reviews-Espit_Chupitos_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Faute Aux Ours,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371365-Reviews-La_Faute_Aux_Ours-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Restaurant Double 7 Part Dieu,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27280107-Reviews-Restaurant_Double_7_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Plante du Loup,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27179679-Reviews-La_Plante_du_Loup-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chicha Diamond,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27211927-Reviews-Chicha_Diamond-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Gratin d'Aloïs,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27784092-Reviews-Gratin_d_Alois-Lyon_Rhone_Auvergne_Rhone_Alpes.html
La Petite Épicerie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28191843-Reviews-La_Petite_Epicerie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Gigi Bar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27250562-Reviews-Gigi_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bozen,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32768925-Reviews-Bozen-Lyon_Rhone_Auvergne_Rhone_Alpes.html
G.detou,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259490-Reviews-G_detou-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Sioou,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23676363-Reviews-Sioou-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Café Des Girondins,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27328381-Reviews-Cafe_Des_Girondins-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Cardiff,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27329062-Reviews-Le_Cardiff-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Ma Ferme En Ville,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27291666-Reviews-Ma_Ferme_En_Ville-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Brotteaux Kebab,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27844566-Reviews-Brotteaux_Kebab-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Africana Lyon 3,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24069942-Reviews-Africana_Lyon_3-Lyon_Rhone_Auvergne_Rhone_Alpes.html
L'estérina,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27270577-Reviews-L_esterina-Lyon_Rhone_Auvergne_Rhone_Alpes.html
The Kitchen V&B,https://www.tripadvisor.fr/Restaurant_Review-g187265-d20173793-Reviews-The_Kitchen_V_B-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Midipopote - Lyon 6,https://www.tripadvisor.fr/Restaurant_Review-g187265-d28289311-Reviews-Midipopote_Lyon_6-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Dammann Frères,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27279991-Reviews-Dammann_Freres-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chez Augustin Fromagerie,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27250413-Reviews-Chez_Augustin_Fromagerie-Lyon_Rhone_Auvergne_Rhone_Alpes.html
C Hamas Tacos Lyon 5,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23067587-Reviews-C_Hamas_Tacos_Lyon_5-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Au Pot De Vin Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27275812-Reviews-Au_Pot_De_Vin_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Starbucks Lyon 65 Rue Republique,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24976260-Reviews-Starbucks_Lyon_65_Rue_Republique-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Dérobé,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27178044-Reviews-Le_Derobe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
TROPIK FOODS,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26876855-Reviews-TROPIK_FOODS-Lyon_Rhone_Auvergne_Rhone_Alpes.html
"King Arthur, Lyon",https://www.tripadvisor.fr/Restaurant_Review-g187265-d27259416-Reviews-King_Arthur_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Baba,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24996679-Reviews-Baba-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bistrot Broteaux,https://www.tripadvisor.fr/Restaurant_Review-g187265-d24993817-Reviews-Bistrot_Broteaux-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Kalamis Baran,https://www.tripadvisor.fr/Restaurant_Review-g187265-d7271333-Reviews-Kalamis_Baran-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bbc Café,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27290319-Reviews-Bbc_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Restaurant Thomas,https://www.tripadvisor.fr/Restaurant_Review-g187265-d18546387-Reviews-Restaurant_Thomas-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Kool Halal,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27280010-Reviews-Kool_Halal-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Baca Bamba,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27727908-Reviews-Le_Baca_Bamba-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Cafe Des Deux Freres,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27244154-Reviews-Cafe_Des_Deux_Freres-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Boulangerie Henri Gay,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27278044-Reviews-Boulangerie_Henri_Gay-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Les Halles Du Japon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27243541-Reviews-Les_Halles_Du_Japon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Félix Café,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371914-Reviews-Felix_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Mercièrexpress,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27379455-Reviews-Mercierexpress-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Les Cuisiniers du Marche,https://www.tripadvisor.fr/Restaurant_Review-g187265-d11756644-Reviews-Les_Cuisiniers_du_Marche-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chicken Time Croix-Rousse,https://www.tripadvisor.fr/Restaurant_Review-g187265-d26345285-Reviews-Chicken_Time_Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Maison Tourtiller,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27243524-Reviews-Maison_Tourtiller-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Chichkhan,https://www.tripadvisor.fr/Restaurant_Review-g187265-d5960211-Reviews-Chichkhan-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Burger's Lyon 7,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27329482-Reviews-Burger_s_Lyon_7-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Maison Saveur Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187265-d6702394-Reviews-Maison_Saveur_Restaurant-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Secrets D'apiculteur,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27291587-Reviews-Secrets_D_apiculteur-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Le Petit Marché d'une Faim d'Apprendre,https://www.tripadvisor.fr/Restaurant_Review-g187265-d32712760-Reviews-Le_Petit_Marche_d_une_Faim_d_Apprendre-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Enjoy,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27211800-Reviews-Enjoy-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Tacos World,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27279202-Reviews-Tacos_World-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Mi Casa,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27371508-Reviews-Mi_Casa-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Subway France,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27202259-Reviews-Subway_France-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Bistrot Deblé,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27243495-Reviews-Bistrot_Deble-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Lom Pangar,https://www.tripadvisor.fr/Restaurant_Review-g187265-d23607965-Reviews-Lom_Pangar-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Crèmerie Lyonnaise - La Fromagerie Du Vieux Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27291582-Reviews-Cremerie_Lyonnaise_La_Fromagerie_Du_Vieux_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html
Au Bon Steak,https://www.tripadvisor.fr/Restaurant_Review-g187265-d27378252-Reviews-Au_Bon_Steak-Lyon_Rhone_Auvergne_Rhone_Alpes.html
